ID,prefecture,latitude,longitude,power
3708,12,35.770882,140.076461,1.2178
3709,12,35.686519,139.990663,1.9584
3712,12,35.707670,140.064664,1.5
3713,12,35.684691,139.996413,1.3981
3714,12,35.725344,139.960161,0.903
3715,11,36.203124,139.151654,0.9834
3716,12,35.508830,140.247663,0.7771
3717,12,35.538067,140.170664,1.224
3718,12,35.562097,140.222121,1.2484
3719,12,35.546364,140.264882,0.7497
3720,12,35.568439,140.287133,1.448
3721,12,35.654149,140.031373,1.7973
3727,12,35.656430,140.030180,1.05
3728,12,35.564081,140.095763,2.5806
3732,12,35.578476,140.160816,1.9801
3735,12,35.610314,140.250102,1.0404
3736,12,35.603803,140.208780,1.1682
3737,12,35.577233,140.214589,4.0612
3738,12,35.671066,140.102922,0.8983
3740,12,35.664289,140.127178,1.1404
3741,12,35.858441,140.292724,1.5298
3742,12,35.848605,140.353153,1.95228
3743,12,35.853853,140.361433,0.8597
3744,12,35.850986,140.350535,1.1422
3746,12,35.851947,140.304493,1.0542
3747,12,35.735044,140.379469,1.2066
3748,12,35.828673,140.300287,0.9816
3749,12,35.812429,140.383868,0.8684
3750,12,35.780144,140.426521,1.2
3751,12,35.797774,140.418773,1.5078
3752,12,35.856125,140.385388,3.1594
3753,12,35.807088,140.439875,1.029
3754,12,35.795597,140.437014,4.2636
3757,12,35.806448,140.365307,2.0257
3758,12,35.836894,140.390052,1.1055
3759,12,35.827629,140.382131,3.3878
3760,12,35.742334,140.382207,2.205
3761,12,35.768615,140.359331,1.5535
3762,12,35.813635,140.411960,1.1088
3763,12,35.869172,140.345106,1.116
3764,12,35.845772,140.411160,1.008
3765,12,35.841688,140.435271,0.819
3766,12,35.826029,140.334722,1.9381
3767,12,35.823845,140.328305,0.9103
3769,12,35.781558,139.962745,0.91
3770,12,35.191842,140.270661,1.2531
3771,12,35.148953,140.284273,0.7039
3773,12,35.164826,140.293745,22.0612
3775,12,35.171968,140.314277,1.997
3776,12,35.172932,140.313159,1.99
3777,12,35.211404,140.309669,1.668
3778,12,35.148874,140.270903,1.6066
3779,12,35.703640,140.066902,1.3683
3781,12,35.655684,139.988262,1.4513
3784,12,35.686827,139.957817,1.3213
3785,12,35.693135,139.961480,0.74
3788,12,35.677293,139.957030,1.1464
3789,12,35.690632,139.949745,0.735
3790,12,35.668754,139.926713,1.316
3791,12,35.669203,139.934234,2.3075
3792,12,35.668320,139.932348,1.9992
3793,12,35.667948,139.930856,1.3689
3794,12,35.668802,139.937522,2.3426
3795,12,35.478406,140.172083,0.99
3796,12,35.478389,140.172822,0.99
3797,12,35.451886,140.054814,0.703
3798,12,35.446147,140.051170,1.6962
3799,12,35.445615,140.055533,0.8064
3801,12,35.475251,140.142490,1.624
3805,12,35.529760,140.099362,2.752
3807,12,35.428726,140.063366,1.8316
3808,12,35.452462,140.035624,1.218
3809,12,35.436406,140.050567,0.8572
3810,12,35.432711,140.055117,2.8702
3811,12,35.481142,140.188375,1.008
3812,12,35.454148,140.175001,2.5122
3813,12,35.445744,140.165561,1.1648
3814,12,35.453554,140.168767,2.9206
3815,12,35.425685,140.158865,2.3788
3816,12,35.428022,140.160523,2.3788
3817,12,35.538181,140.225670,2.324
3818,12,35.363533,140.192567,8.064
3819,12,35.441786,140.172389,2.8036
3820,12,35.430226,140.099699,2.4
3821,12,35.472491,140.173139,1.5622
3823,12,35.493761,140.131432,13.7447
3824,12,35.463335,140.122150,2.16456
3825,12,35.462523,140.089280,2.3788
3826,12,35.509883,140.229788,2.274
3827,12,35.508613,140.227083,2.6273
3831,12,35.490960,140.177788,2.1436
3832,12,35.489942,140.177225,2.1436
3833,12,35.482781,140.234246,0.907984
3834,12,35.401210,140.130665,1.1995
3835,12,35.499153,140.187597,2.6892
3836,12,35.463263,140.075602,4.5553
3838,12,35.457975,140.097725,2.0671
3839,12,35.506585,140.166148,11.0099
3840,12,35.501378,140.174135,16.256
3841,12,35.654188,140.209770,1.849
3842,12,35.653928,140.207860,1.4025
3843,12,35.639467,140.324431,2.1481
3844,12,35.640919,140.330982,1.451
3845,12,35.659622,140.388628,0.708
3846,12,35.647277,140.406707,0.81
3847,12,35.653612,140.412467,4.1014
3848,12,35.652852,140.400754,1.122
3849,12,35.587813,140.431717,4.5135
3850,12,35.636865,140.369874,5.0592
3851,12,35.636275,140.366209,2.4
3852,12,35.655107,140.352463,2.2337
3853,12,35.623660,140.398432,1.99
3854,12,35.607422,140.369130,1
3855,12,35.648931,140.392307,1.1951
3856,12,35.645169,140.380852,2.0128
3857,12,35.649800,140.391886,2.4009
3858,12,35.659795,140.369449,0.88
3859,12,35.616625,140.453211,1.7034
3860,12,35.634621,140.494695,0.7925
3861,12,35.616972,140.462325,0.9744
3862,12,35.670859,140.417441,1.1448
3863,12,35.675588,140.363111,1.1712
3864,12,35.663642,140.369647,2.2161
3866,12,35.698658,140.378954,1.311
3867,12,35.702560,140.385089,1.1261
3868,12,35.701312,140.387963,2.5815
3869,12,35.678065,140.411113,2.0039
3870,12,35.702034,140.415779,3.536
3871,12,35.716165,140.407104,1.2915
3872,12,35.703307,140.389975,0.9022
3873,12,35.502257,140.424758,2.0908
3874,12,35.509244,140.426328,0.7
3875,12,35.698254,140.493441,1.287
3876,12,35.643473,140.519372,1.7658
3877,12,35.672100,140.518454,1.0281
3878,12,35.684968,140.271359,1.92
3879,12,35.680986,140.257557,1.1181
3880,12,35.670650,140.248059,1.016
3881,12,35.630558,140.246182,1
3882,12,35.675793,140.259304,3.1531
3883,12,35.731212,140.162555,0.8707
3884,12,35.731194,140.198872,2.3978
3885,12,35.846130,140.495410,1.992
3887,12,35.824459,140.576118,1.75
3888,12,35.831709,140.574256,2.4422
3889,12,35.833293,140.574739,2.0441
3890,12,35.844007,140.560614,0.8038
3891,12,35.914442,140.542525,1.75
3892,12,35.806850,140.591898,2.387
3893,12,35.891998,140.536097,0.817
3894,12,35.850353,140.566891,1.1683
3895,12,35.809757,140.451537,1.1995
3896,12,35.880238,140.569258,2.3562
3897,12,35.887128,140.557970,4.8
3898,12,35.885027,140.569801,1.3708
3900,12,35.874055,140.462942,3.12192
3901,12,35.886945,140.461292,0.75
3902,12,35.790759,140.552678,0.9849
3903,12,35.791641,140.552983,1.25
3904,12,35.867905,140.527651,2.4
3905,12,35.781342,140.560184,1
3906,12,35.831426,140.500024,2.2365
3907,12,35.801711,140.545638,1
3908,12,35.807673,140.524489,1.1977
3909,12,35.836434,140.505980,1.83456
3910,12,35.841055,140.504834,1.92
3911,12,35.823632,140.515843,2.1193
3912,12,35.820400,140.516643,2.5462
3913,12,35.868661,140.478059,2.4448
3914,12,35.854896,140.470263,0.9094
3915,12,35.825264,140.478657,0.75
3916,12,35.852679,140.488273,2.289
3917,12,35.792402,140.492359,0.9804
3918,12,35.771282,140.436797,1.1186
3919,12,35.723268,140.485524,2.5504
3920,12,35.724848,140.450703,1.92
3921,12,35.719600,140.459412,2.4941
3922,12,35.796699,140.463614,0.9744
3923,12,35.785036,140.445861,1.4094
3924,12,35.774047,140.491088,2.156
3925,12,35.880557,140.427377,4.4562
3926,12,35.895679,140.397743,0.9
3927,12,35.339077,139.920315,0.9235
3928,12,35.304797,140.011802,1.9018
3929,12,35.307130,140.016893,2.1629
3930,12,35.293320,139.946846,1.996
3931,12,35.231854,140.002784,1.3548
3932,12,35.309346,139.927803,1.0722
3933,12,35.261544,139.983683,1.1115
3934,12,35.285381,139.997505,0.754
3935,12,35.201489,140.079241,2.288
3936,12,35.312812,140.037023,1.2117
3938,12,35.311432,140.103884,1.99472
3939,12,35.279754,140.059561,1.012
3940,12,35.288560,140.049995,0.8839
3941,12,35.315158,139.995524,0.738
3942,12,34.954752,139.836074,2.0744
3944,12,34.941323,139.858393,2.3223
3945,12,34.979426,139.871318,0.7412
3946,12,35.149984,140.205160,31.2111
3947,12,35.147728,140.209327,10.5576
3950,12,35.620685,139.898739,1.5855
3952,12,35.624481,139.904132,1
3954,12,35.744948,140.302147,1.1
3955,12,35.746742,140.300972,1.072
3956,12,35.847108,140.273735,0.9
3957,12,35.804860,140.161177,12.812
3959,12,35.807437,140.146899,1.3594
3961,12,35.807583,140.123847,2.1999
3962,12,35.812660,140.127347,1.0691
3963,12,35.771735,140.224584,2.3878
3964,12,35.767150,140.224846,2.376
3965,12,35.817682,140.227065,2.506
3966,12,35.812668,140.135309,2.6936
3967,12,35.814244,140.131471,3.1752
3968,12,35.778489,140.243087,1.7992
3969,12,35.755115,140.171660,1.8819
3971,12,35.282596,140.221558,2.054
3972,12,35.294838,140.222209,14
3973,12,35.308540,140.230382,2.3
3974,12,35.698216,140.681271,1.572
3975,12,35.699287,140.684179,2.4225
3976,12,35.737482,140.710594,2.3595
3977,12,35.690524,140.619561,2.044
3979,12,35.705931,140.687009,1.9638
3980,12,35.725009,140.713563,0.9994
3982,12,35.732749,140.615061,5.9065
3983,12,35.732275,140.611202,2.9918
3984,12,35.733833,140.611728,1.85472
3985,12,35.733663,140.609688,2.4183
3986,12,35.730102,140.602503,1.3915
3987,12,35.727020,140.602110,1.484
3988,12,35.729508,140.608639,1.5222
3989,12,35.330775,140.392657,1.26
3990,12,35.317596,140.401334,2.3824
3991,12,35.248193,140.347033,1.0597
3992,12,35.270067,140.309950,0.99
3997,17,37.306160,137.137324,0.994
3998,17,37.319350,137.223778,1.881
3999,17,37.310758,137.085308,2.4003
4000,17,37.289913,137.048364,2.04408
4001,17,37.289167,137.048332,2.0134
4002,17,37.317706,137.201965,1.5206
4003,17,36.483778,136.476920,1.5667
4011,17,36.469782,136.583760,1.3569
4014,17,36.398395,136.615433,0.7902
4035,17,36.464290,136.569475,1.3089
4037,17,36.359772,136.421488,1.484
4038,17,36.347568,136.412711,2.4001
4042,17,37.397249,137.236820,1.0019
4043,17,37.444687,137.334894,4.7084
4045,17,37.063047,136.960123,1.776
4046,17,37.064512,136.958786,26.5183
4047,17,37.127427,136.883188,1.995
4050,17,37.064555,136.930928,2.2705
4051,17,37.061061,136.930583,4.3793
4052,17,37.054125,136.895540,1.265
4067,17,36.343590,136.377589,1.7592
4068,17,36.315043,136.394610,1.7839
4069,17,36.319025,136.406681,1.6718
4070,17,36.343042,136.325083,2.0916
4071,17,36.331841,136.386980,2.28
4072,17,36.271751,136.357342,1.3305
4077,17,36.930817,136.756109,2.0626
4078,17,36.897751,136.815480,1.479
4079,17,36.905166,136.797837,1.0191
4080,17,36.792272,136.734705,16.0867
4081,17,36.804941,136.743959,1.4367
4082,17,36.852682,136.766199,2.4885
4083,17,36.853862,136.760041,2.4242
4084,17,36.829136,136.789248,3.4743
4086,17,36.816731,136.756009,1.2546
4087,17,36.845679,136.768247,1.1761
4088,17,36.864507,136.773543,1.1477
4089,17,36.816308,136.758663,1.0105
4090,17,36.852634,136.760246,1.6888
4096,17,37.069769,136.755429,1.0034
4097,17,37.074789,136.755886,5.809
4100,17,36.783649,136.727318,2.4377
4104,22,34.724223,138.171549,20
4105,22,34.631403,138.179273,20.0616
4106,22,34.639484,138.185359,26.2698
4108,22,34.746720,138.241174,1.7798
4109,22,34.745233,138.239631,2.2024
4113,22,35.218445,138.679229,0.8643
4114,22,35.148667,138.727617,1.1211
4117,22,35.141642,138.723745,1.4649
4121,22,35.129126,138.666992,1.2117
4122,22,35.182847,138.624270,2.9256
4123,22,35.201174,138.666143,1.2117
4125,22,35.393702,138.572905,1.917
4136,22,35.193191,138.598704,1.3902
4149,22,34.810516,137.739959,0.903
4151,22,34.822104,137.732762,1.0321
4152,22,34.781479,137.707130,1
4153,22,34.787224,137.596179,1.02
4154,22,34.787171,137.594900,1.596
4155,22,34.840455,137.663646,1.008
4156,22,34.852622,137.618508,2.0216
4157,22,34.840195,137.820973,1.1331
4158,22,34.841973,137.817214,1.9097
4160,22,34.786753,137.810994,1.0796
4161,22,34.846954,137.763515,2.3183
4162,22,34.845787,137.761687,0.9403
4163,22,34.653980,137.780486,5.399
4165,22,34.869073,137.797020,1.5772
4169,22,34.905307,137.768075,1.0281
4170,22,35.012055,137.912375,1.018
4171,22,34.879997,137.824182,2.448
4173,22,34.979616,137.736130,1.0672
4174,22,34.912325,137.717123,2.002
4175,22,34.919914,137.729780,1.3444
4176,22,34.780028,137.694150,0.75
4177,22,34.709022,137.614890,0.9279
4178,22,34.710238,137.615350,2.11
4179,22,34.698489,137.622665,1.976
4180,22,34.691023,137.615634,3.505
4181,22,34.692508,137.611508,1.8522
4182,22,34.693274,137.622723,6.1152
4183,22,34.680928,137.619040,1.995
4184,22,34.680680,137.620566,1.98
4185,22,34.686471,137.645395,4.9137
4186,22,34.689558,137.643288,1.2005
4187,22,34.676078,137.651271,0.8311
4188,22,34.739988,137.660347,1.0995
4189,22,34.722379,137.600520,2.3762
4190,22,34.729103,137.588990,1.8876
4191,22,34.725128,137.601840,1.7328
4192,22,34.727384,137.598411,1.0329
4193,22,34.729207,137.686047,1.4
4194,22,34.739968,137.609132,43.4387
4195,22,34.753361,137.601116,1.0115
4196,22,34.750425,137.599070,1.521
4199,22,34.677679,137.655834,2.84
4200,22,34.694939,137.663419,1.2792
4201,22,34.743443,137.612866,1.072
4202,22,34.744864,137.611883,1.404
4203,22,34.743618,137.653204,1.1773
4211,22,34.687954,137.846975,2.4164
4212,22,34.674440,137.880884,1.3104
4214,22,34.790839,137.852489,0.81432
4215,22,34.793502,137.849223,0.75
4216,22,34.797175,137.851260,1.0368
4217,22,34.679266,137.854740,1.7728
4218,22,34.769842,137.845498,1.09021
4221,22,34.654795,137.797907,4.2364
4222,22,34.662423,137.802745,2.05
4223,22,34.824860,137.833426,0.8533
4224,22,34.665427,137.857135,3.989
4225,22,35.102595,139.063165,0.9838
4228,22,34.821108,138.214696,1.3722
4232,22,34.870375,138.153004,2.0992
4235,22,35.127732,139.018716,1.33632
4236,22,34.761144,137.921164,2.1443
4237,22,34.673052,137.943192,1.2078
4238,22,34.669321,137.958762,1.4168
4239,22,34.670820,137.964762,1.2768
4240,22,34.777694,137.937738,1.008
4241,22,34.739401,137.910174,1.5283
4243,22,34.754401,137.897111,1
4244,22,34.731117,137.924886,0.7407
4245,22,34.731890,137.927379,1.9439
4246,22,34.767528,137.953713,1.4072
4247,22,34.760851,137.951765,0.7166
4248,22,34.780947,137.866960,1.2034
4255,22,35.002359,138.502841,2.6063
4256,22,35.008616,138.514378,10.4488
4257,22,34.983970,138.484970,2.3863
4259,22,34.941486,138.332320,7.2168
4260,22,35.068253,138.359078,1.2672
4262,22,35.084688,138.424026,1.9556
4267,22,35.031087,138.362760,1.8566
4276,22,35.182747,138.940868,1.6525
4277,22,35.252731,138.867109,1.8074
4278,22,35.242636,138.865873,1.0017
4279,22,35.245947,138.864349,1.25
4283,22,35.219279,138.904919,1
4284,22,35.215898,138.898552,0.8444
4287,22,34.760382,138.264532,2.4323
4288,22,34.758856,138.261394,2.4257
4289,22,34.786319,138.298945,1.6671
4290,22,34.780223,138.299545,0.75
4291,22,34.785339,138.300821,1.511
4292,22,34.788950,138.295601,1.2412
4293,22,34.783261,138.283286,1.3059
4294,22,34.775475,138.296560,1.05
4295,22,34.808602,138.297088,0.903
4296,22,34.805643,138.310393,1.3221
4297,22,34.804647,138.306525,1.0556
4298,22,34.822656,138.322880,0.8085
4299,22,34.791537,138.273353,1.001
4300,22,35.135718,138.760941,2.1072
4301,22,35.049639,138.887423,1.2474
4305,22,35.144916,138.876706,1.386
4308,22,35.366722,138.904341,1.8802
4310,22,34.836836,137.911244,0.8537
4316,22,35.241488,138.906465,1.546
4317,22,35.354881,138.890852,1.064
4318,22,35.261231,138.898815,4.4038
4319,22,35.253948,138.905697,0.9669
4320,22,35.287332,138.869973,2.4532
4321,22,34.663230,138.103039,1.2033
4322,22,34.655647,138.160416,1.09824
4323,22,34.606494,138.192405,1.0452
4324,22,34.620251,138.189959,0.954
4325,22,34.608774,138.200254,1.2989
4326,22,34.617837,138.206303,0.852
4327,22,34.635795,138.111331,1.04
4328,22,34.636884,138.130922,1.0725
4330,22,34.623759,138.171587,1.1024
4331,22,34.639344,138.141634,1.4144
4333,22,34.622629,138.170690,0.756
4337,22,34.712264,137.556755,1.37
4338,22,34.701304,137.501353,1.1845
4342,22,34.729642,137.527794,1
4343,22,34.728298,137.527928,1.99
4344,22,34.748214,137.533159,1.5759
4345,22,34.685119,137.554619,5.5728
4346,22,34.697981,137.566549,1.5014
4347,22,34.709695,137.562968,2.4252
4348,22,34.708394,137.563655,1.202
4349,22,34.708923,137.556608,1.57117
4350,22,34.699948,137.569959,5.3423
4351,22,34.699699,137.569046,1.624
4352,22,34.708340,137.559150,0.99
4353,22,34.707532,137.558898,0.8847
4354,22,34.693025,137.591720,0.978
4355,22,34.740941,137.521271,2.5032
4356,22,34.698886,138.074555,2.2982
4357,22,34.678656,138.071061,1.9992
4358,22,34.744668,138.128219,1.1419
4359,22,34.783090,138.127862,1.386
4360,22,34.762629,138.056635,0.86
4361,22,34.751770,138.071629,0.7068
4362,22,34.664223,138.101318,9.4891
4363,22,34.662427,138.100976,1.16424
4364,22,34.749524,138.073959,2.3178
4365,22,34.752394,138.075892,1.5812
4366,22,34.745223,138.066902,2.1855
4368,22,34.777419,137.973016,1
4370,22,34.753432,137.969863,1.5181
4371,22,34.684189,138.067774,1.9819
4372,22,34.790203,138.044390,1.5188
4373,22,34.684110,137.999813,1.733
4374,22,34.664053,137.997863,17.955
4375,22,34.683444,138.005266,1.2019
4377,22,34.683274,137.955905,1.0327
4378,22,34.757327,138.003411,1.1464
4381,22,34.767542,137.980807,1.99
4382,22,34.657463,138.062727,1.175
4383,22,34.759238,137.999616,1.079
4388,22,34.783695,138.069140,1.6401
4391,22,34.813368,139.041374,1.5696
4395,22,34.818529,139.050187,0.814
4400,22,34.873754,138.801540,1.9911
4403,22,34.948174,138.956985,1.4456
4407,22,34.947396,138.962906,1.208
4408,22,35.019495,139.004107,2.9517
4409,22,35.061155,138.998419,0.84
4410,22,35.010218,139.027680,1.001
4411,22,35.035937,138.931948,1.0192
4412,22,34.887062,139.083588,1
4413,22,34.856629,139.074075,1.8306
4415,22,34.968478,139.079261,1.413
4416,22,35.034603,139.089986,1.8006
4417,22,35.018277,139.057630,1.9998
4421,02,40.478727,141.567549,2.2533
4422,02,40.474362,141.557033,2.4
4423,02,40.550926,141.429340,8.077
4424,02,40.477943,141.590490,1
4426,02,40.385466,141.534272,1.995
4427,02,40.483780,141.581883,1.677
4428,02,40.496495,141.559024,1.7107
4429,02,40.491346,141.570575,3.3256
4430,02,40.480687,141.498907,2.0248
4431,02,40.465434,141.517326,1.0028
4433,02,40.484579,141.608798,4.9782
4434,02,40.471087,141.596946,2.1129
4436,02,40.544783,141.480862,1.3002
4437,02,40.545590,141.480664,1.33084
4438,02,40.547343,141.480213,2.6105
4440,02,40.534604,141.512007,1.5
4442,02,40.493751,141.570895,4.3896
4443,02,40.471187,141.521010,0.98
4444,02,40.556337,141.441624,1.0956
4445,02,40.548443,141.442726,1.008
4446,02,40.498051,141.588672,1.008
4448,02,40.493908,141.394070,0.9014
4449,02,40.491436,141.420247,1.0281
4450,02,40.476790,141.639994,2.1092
4451,02,40.488673,141.625935,2.1948
4452,02,40.564583,141.454506,1.9555
4453,02,40.550033,141.488066,2.079
4454,02,40.919511,140.899376,1.82
4459,02,40.832097,140.834144,1.716
4460,02,40.832396,140.657033,30.0272
4478,02,40.639741,141.342877,7.0557
4479,02,40.639369,141.344514,22.09
4480,02,40.627528,141.302372,2.11
4481,02,40.665092,141.335412,10.2044
4482,02,40.662575,141.331083,2.2777
4483,02,40.631885,141.347298,1.2454
4484,02,40.576157,141.372074,2.41472
4486,02,40.953001,141.306526,2.29376
4487,02,40.959860,141.292698,71.0564
4489,02,40.897058,141.277729,147.9888
4493,02,40.846789,141.085619,13.86
4496,02,40.772696,141.236499,2.8272
4497,02,40.760927,141.263421,0.8314
4498,02,40.703140,141.123537,2.3123
4499,02,40.700135,141.122830,2.3121
4500,02,40.743448,141.123473,18.3813
4501,02,40.725026,141.176562,12.6976
4502,02,40.739557,141.202241,11.3088
4503,02,40.721445,141.140258,3.089
4504,02,40.740025,141.159297,3.4546
4505,02,40.775380,141.178490,27.3292
4506,02,40.773742,141.185897,33.4785
4507,02,40.732486,141.148171,18.3837
4508,02,40.729933,141.160474,1.99023
4510,02,40.774861,141.237472,2.8272
4515,02,40.685194,141.195708,1.1956
4516,02,40.651348,141.229452,1.8
4517,02,40.686534,141.194737,1.7934
4518,02,40.673184,141.175293,2.1806
4519,02,40.595477,141.264433,2.9376
4520,02,40.603015,141.176488,2.5849
4522,02,40.592860,141.201443,1.728
4523,02,40.586722,141.263302,2.161
4528,02,40.708487,141.280646,1.638
4529,02,40.750665,141.397066,10.0814
4530,02,40.833561,141.391057,1.52
4531,02,40.770447,141.407584,4.2308
4532,02,40.770538,141.362639,3.4776
4533,02,40.770258,141.363797,1.7862
4535,02,40.463622,141.415964,2.0619
4536,02,40.424069,141.382476,1.8265
4537,02,40.462249,141.318461,1.995
4538,02,40.506150,141.316976,0.75
4539,02,40.580196,141.397595,1.5
4540,02,40.540972,141.292801,1.901
4541,02,40.449864,141.622783,1.31976
4542,02,40.456223,141.554679,1.008
4543,02,40.444334,141.592655,1.5
4544,02,40.457578,141.554441,0.99
4549,02,40.715498,140.300701,1.725
4551,02,40.774859,140.519096,1.518
4553,02,40.894446,140.487290,1.0296
4569,02,40.867147,140.294660,2.4487
4570,14,35.350421,139.362903,0.8893
4571,14,35.341968,139.362416,1.306
4586,14,35.415272,139.436268,1.235
4588,14,35.355814,139.460475,1.2798
4591,14,35.328795,139.222881,0.75
4592,14,35.312687,139.205298,0.9084
